Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,45,South Carolina,094,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,28,89566.25,26366.464286,23887.964286
State,45,South Carolina,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,21,91124,19316.571429,17399.666667
State,45,South Carolina,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,28,112496.60714,31330.785714,24947.321429
State,45,South Carolina,098,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,20,116256.05,24391.5,16793.65
State,45,South Carolina,100,SEIZURES WITH MCC,474,67607.343882,15398.949367,12636.232068
State,45,South Carolina,101,SEIZURES WITHOUT MCC,524,35280.437023,7983.019084,5972.8816794
State,45,South Carolina,103,HEADACHES WITHOUT MCC,79,37784.556962,7345.9873418,4995.9620253
State,45,South Carolina,123,NEUROLOGICAL EYE DISORDERS,51,32018.039216,7349.0980392,5026.0784314
State,45,South Carolina,124,OTHER DISORDERS OF THE EYE WITH MCC,14,60406,12563.928571,10452
State,45,South Carolina,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,45,37115.622222,7850.3111111,5756.6666667
State,45,South Carolina,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,14,143536.07143,42554.928571,36865
State,45,South Carolina,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,36,119589.27778,23238.194444,19663.805556
State,45,South Carolina,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,29,77907.172414,16707.724138,13208.586207
State,45,South Carolina,143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",12,149806.08333,39000.5,20754.25
State,45,South Carolina,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",20,84447.6,17183.6,14472
State,45,South Carolina,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",23,55391,12545.217391,8132.9565217
State,45,South Carolina,146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC",13,78525.384615,19268.769231,15387.076923
State,45,South Carolina,147,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH CC",11,43864.272727,12476.545455,9197.6363636
State,45,South Carolina,149,DYSEQUILIBRIUM,171,33945.099415,6177.4678363,4563.6432749
State,45,South Carolina,150,EPISTAXIS WITH MCC,17,56929.882353,12410.882353,9344.1176471
State,45,South Carolina,151,EPISTAXIS WITHOUT MCC,21,23316.714286,6910.6190476,5277
State,45,South Carolina,153,OTITIS MEDIA AND URI WITHOUT MCC,25,30947.72,6519.24,4539.88
State,45,South Carolina,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",24,59948.333333,12008.75,10217.916667
State,45,South Carolina,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",34,30809.588235,7687.6764706,5902.2352941
State,45,South Carolina,157,DENTAL AND ORAL DISEASES WITH MCC,23,44383.869565,14747.391304,10874.391304
State,45,South Carolina,158,DENTAL AND ORAL DISEASES WITH CC,40,33557.575,8655.3,6229.975
State,45,South Carolina,163,MAJOR CHEST PROCEDURES WITH MCC,205,185754.43902,39956.473171,34624.190244
State,45,South Carolina,164,MAJOR CHEST PROCEDURES WITH CC,267,116862.07865,21304.486891,17935.531835
State,45,South Carolina,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,137,97355.386861,15093.065693,12237
State,45,South Carolina,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,170,140295.15882,31360.029412,26552.388235
State,45,South Carolina,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,89,84891.370787,14358.898876,11738.617978
State,45,South Carolina,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,40,62796.175,12314.2,8858.4
State,45,South Carolina,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,558,50513.956989,12261.426523,10040.157706
State,45,South Carolina,176,PULMONARY EMBOLISM WITHOUT MCC,392,32506.209184,7414.8010204,5508.4846939
State,45,South Carolina,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,7963,61486.511867,17207.266482,14280.894512
State,45,South Carolina,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,549,33938.76867,10505.51184,8546.8397086
State,45,South Carolina,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,131,26052.633588,7883.7480916,6099.5877863
State,45,South Carolina,180,RESPIRATORY NEOPLASMS WITH MCC,289,58199.66436,13399.487889,11358.076125
State,45,South Carolina,181,RESPIRATORY NEOPLASMS WITH CC,97,42533.268041,10074.639175,7485.7525773
State,45,South Carolina,183,MAJOR CHEST TRAUMA WITH MCC,92,58788.271739,13258.369565,10864.119565
State,45,South Carolina,184,MAJOR CHEST TRAUMA WITH CC,160,40139.075,9539.075,7144.15
State,45,South Carolina,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,44,41257.431818,7264.4090909,4789.4090909
State,45,South Carolina,186,PLEURAL EFFUSION WITH MCC,119,47291.151261,12124.042017,10509.907563
State,45,South Carolina,187,PLEURAL EFFUSION WITH CC,88,31351.818182,8688.8181818,6811.8409091
State,45,South Carolina,188,PLEURAL EFFUSION WITHOUT CC/MCC,12,25957,7154.25,4425.75
State,45,South Carolina,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,1914,47905.250784,10430.532393,8322.3359457
State,45,South Carolina,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,900,40426.435556,9029.9411111,7147.29
State,45,South Carolina,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,407,32799.280098,7321.7248157,5703.8697789
State,45,South Carolina,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,117,26228.948718,5898.7692308,4299.2735043
State,45,South Carolina,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,1868,48150.351713,10261.5803,8449.8634904
State,45,South Carolina,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,772,32965.602332,7385.8316062,5557.1528497
State,45,South Carolina,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,143,24189.48951,5805.3286713,3981.4755245
State,45,South Carolina,196,INTERSTITIAL LUNG DISEASE WITH MCC,171,61487.128655,13979.859649,10922.292398
State,45,South Carolina,197,INTERSTITIAL LUNG DISEASE WITH CC,26,41568.153846,9465.3846154,6551.9615385
State,45,South Carolina,199,PNEUMOTHORAX WITH MCC,132,75496.022727,16041.977273,11758.598485
State,45,South Carolina,200,PNEUMOTHORAX WITH CC,152,39655.592105,9873.3092105,7062.7171053
State,45,South Carolina,201,PNEUMOTHORAX WITHOUT CC/MCC,23,27134.913043,7360.4347826,3997.3043478
State,45,South Carolina,202,BRONCHITIS AND ASTHMA WITH CC/MCC,227,34414.352423,7881.8986784,6259.2643172
State,45,South Carolina,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,41,25724.268293,5874.3414634,4171.4634146
State,45,South Carolina,204,RESPIRATORY SIGNS AND SYMPTOMS,97,29595.556701,6681.7113402,4979.4536082
State,45,South Carolina,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,148,56993.662162,15375.081081,11944.655405
State,45,South Carolina,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,109,31804.798165,7791.4220183,5918.2018349
State,45,South Carolina,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,712,249625.7514,57836.349719,49106.532303
State,45,South Carolina,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,1057,100223.91296,22541.226112,19226.289499
State,45,South Carolina,215,OTHER HEART ASSIST SYSTEM IMPLANT,150,381384.38,90295.906667,79035.393333
State,45,South Carolina,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,61,432448.90164,83202.278689,75863.672131
State,45,South Carolina,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,17,301220.41176,44449.235294,42467.294118
State,45,South Carolina,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,163,367525.14724,70171.496933,62019.02454
State,45,South Carolina,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,189,252018.52381,42826.074074,36330.285714
State,45,South Carolina,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,38,228975.10526,37684.184211,31429.789474
State,45,South Carolina,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",28,403655.5,69241.285714,50826.035714
State,45,South Carolina,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",41,394025.46341,58600.268293,50628.365854
State,45,South Carolina,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",31,272540.80645,48621.096774,37513.16129
State,45,South Carolina,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,83,289779.57831,50156.698795,47305.373494
State,45,South Carolina,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,77,261057.63636,40943.454545,36658.714286
State,45,South Carolina,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,73,296180.75342,50462.986301,43648.013699
State,45,South Carolina,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,79,206023.01266,30156.949367,26773.151899
State,45,South Carolina,231,CORONARY BYPASS WITH PTCA WITH MCC,13,365740.38462,66492.692308,63392.307692
State,45,South Carolina,232,CORONARY BYPASS WITH PTCA WITHOUT MCC,11,263378.36364,61244.363636,41771.363636
State,45,South Carolina,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITH MCC,212,330940.83019,58230.886792,49623.353774
State,45,South Carolina,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCC,317,251567.56467,40620.425868,31915.028391
State,45,South Carolina,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,159,256433.86792,48602.27673,41027.465409
State,45,South Carolina,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,403,199106.1464,31593.454094,24768.292804
State,45,South Carolina,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,210,138310.98095,34832.795238,31003.142857
State,45,South Carolina,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,132,87395.772727,20850.643939,17630.106061
State,45,South Carolina,241,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC,18,49625.277778,13377.944444,10324
State,45,South Carolina,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,325,163710.97231,27319.273846,24206.901538
State,45,South Carolina,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,387,108512.87597,18874.596899,16647.439276
State,45,South Carolina,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,201,85427.074627,15320,12827.656716
State,45,South Carolina,245,AICD GENERATOR PROCEDURES,11,265081,41386.818182,39806.181818
State,45,South Carolina,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,760,155390.25395,24711.757895,20462.834211
State,45,South Carolina,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,1193,113504.83487,16043.010059,12326.53311
State,45,South Carolina,248,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITH MCC OR 4+ ARTERI,11,108117.72727,23220.818182,21849.363636
State,45,South Carolina,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,62,103320.48387,19774.403226,16616
State,45,South Carolina,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,47,84844.957447,13103.765957,10408.170213
State,45,South Carolina,252,OTHER VASCULAR PROCEDURES WITH MCC,388,127561.67526,26748.025773,23261.309278
State,45,South Carolina,253,OTHER VASCULAR PROCEDURES WITH CC,274,111821.79197,21392.930657,17957.390511
State,45,South Carolina,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,166,83880.463855,14174.596386,11925.777108
State,45,South Carolina,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,38,77460.631579,17604.342105,15922.368421
State,45,South Carolina,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,26,54466,12411.384615,9675.2692308
State,45,South Carolina,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,16,78046.8125,15972.6875,13933.625
State,45,South Carolina,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,48,166091.35417,31605.395833,27300.020833
State,45,South Carolina,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,48,81434.291667,15335.645833,12772.479167
State,45,South Carolina,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,18,81816.333333,12999.944444,10423.666667
State,45,South Carolina,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,121,119828.2314,25999.347107,22525.719008
State,45,South Carolina,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,473,230029.70825,49409.17759,46597.287526
State,45,South Carolina,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,495,208699.17778,41879.092929,38484.080808
State,45,South Carolina,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,37,343841.94595,69040.162162,62783.702703
State,45,South Carolina,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,254,177171.40945,32919.724409,29991.255906
State,45,South Carolina,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,250,188698.652,42409.056,36628.764
State,45,South Carolina,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,219,140177.27854,27088.922374,23417.210046
State,45,South Carolina,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,100,108685.81,21770.84,17785.35
State,45,South Carolina,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,173,184465.16185,29846.109827,26575.132948
State,45,South Carolina,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,904,164958.96571,24651.035398,22143.747788
State,45,South Carolina,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",1433,60561.150733,12427.883461,10494.884159
State,45,South Carolina,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",629,41963.793323,8025.8759936,6048.2289348
State,45,South Carolina,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",353,35214.201133,6370.9631728,4552.0594901
State,45,South Carolina,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",161,82483.677019,15753.037267,13662.298137
State,45,South Carolina,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",541,76837.852126,17938.197782,14730.536044
State,45,South Carolina,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",748,52486.274064,9382.618984,7027.8716578
State,45,South Carolina,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,18,118716.55556,20308.277778,18617.166667
State,45,South Carolina,291,HEART FAILURE AND SHOCK WITH MCC,5775,42426.801558,10457.343896,8737.3819913
State,45,South Carolina,292,HEART FAILURE AND SHOCK WITH CC,770,28979.227273,7596.3116883,5827.7415584
State,45,South Carolina,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,210,21710.733333,5478.4095238,4094.9190476
State,45,South Carolina,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",82,58318.487805,12127.646341,10569.865854
State,45,South Carolina,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,239,50626.104603,12278.205021,9864.7615063
State,45,South Carolina,300,PERIPHERAL VASCULAR DISORDERS WITH CC,263,34947.646388,8447.1406844,6726.9771863
State,45,South Carolina,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,63,29310.190476,7223.8888889,5095.6984127
State,45,South Carolina,302,ATHEROSCLEROSIS WITH MCC,36,27636.805556,9612.5277778,7950.1944444
State,45,South Carolina,303,ATHEROSCLEROSIS WITHOUT MCC,117,24124.786325,5852.982906,4327.034188
State,45,South Carolina,304,HYPERTENSION WITH MCC,260,40976.061538,9438.0192308,7425.5615385
State,45,South Carolina,305,HYPERTENSION WITHOUT MCC,409,29560.007335,6554.794621,4413.9828851
State,45,South Carolina,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,41,43390.390244,12299.146341,10494.902439
State,45,South Carolina,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,28,36881.214286,8383.6785714,6106.3214286
State,45,South Carolina,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1087,45510.184913,10252.175713,8310.2897884
State,45,South Carolina,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,1244,29197.553055,6506.8392283,4856.579582
State,45,South Carolina,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,900,23144.562222,5130.6288889,3337.0788889
State,45,South Carolina,311,ANGINA PECTORIS,34,24159,6372.8529412,4562.4705882
State,45,South Carolina,312,SYNCOPE AND COLLAPSE,913,33849.30011,7216.6637459,5543.3253012
State,45,South Carolina,313,CHEST PAIN,368,28971.100543,6164.8559783,4533.798913
State,45,South Carolina,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,593,67487.458685,16738.36425,14233.568297
State,45,South Carolina,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,267,33245.041199,9133.5992509,6483.0187266
State,45,South Carolina,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,40,48544.7,8524.075,6420.8
State,45,South Carolina,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,14,185948,30142.071429,28577.142857
State,45,South Carolina,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",180,199274.66111,44829.672222,40462.944444
State,45,South Carolina,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",143,123185.41958,21447.27972,17433.804196
State,45,South Carolina,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",119,84944.420168,14115.260504,10907.789916
State,45,South Carolina,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,560,175427.0375,36635.483929,32680.046429
State,45,South Carolina,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,777,100433.87773,19446.302445,16149.048906
State,45,South Carolina,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,467,77904.319058,14000.835118,10543.974304
State,45,South Carolina,334,RECTAL RESECTION WITHOUT CC/MCC,12,90918,15872.083333,9712.6666667
State,45,South Carolina,335,PERITONEAL ADHESIOLYSIS WITH MCC,81,144891.62963,28972.654321,25458.074074
State,45,South Carolina,336,PERITONEAL ADHESIOLYSIS WITH CC,138,90739.471014,18533.463768,14099.5
State,45,South Carolina,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,67,64398.238806,12382.41791,9863.0746269
State,45,South Carolina,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,12,82878.083333,22468.416667,18898.666667
State,45,South Carolina,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,49,69488.428571,13000.367347,9923.7755102
State,45,South Carolina,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,38,55686.236842,10089.710526,7427.9736842
State,45,South Carolina,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,18,87461,17951.166667,15740.277778
State,45,South Carolina,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,30,75991.4,11628.733333,8642.2333333
State,45,South Carolina,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,29,54221.068966,9242.2068966,6092.862069
State,45,South Carolina,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,28,79462.821429,23727.964286,17779.5
State,45,South Carolina,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,31,75518.387097,12373.451613,10111.419355
State,45,South Carolina,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,17,46248.941176,10072.058824,7344.4117647
State,45,South Carolina,347,ANAL AND STOMAL PROCEDURES WITH MCC,14,83509.571429,18100.5,15152.285714
State,45,South Carolina,348,ANAL AND STOMAL PROCEDURES WITH CC,21,48716.380952,11842.809524,8361.8571429
State,45,South Carolina,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,16,94298.8125,17457.3125,15729.5625
State,45,South Carolina,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,44,60906.772727,11855.477273,9494.9772727
State,45,South Carolina,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,23,59855.478261,8695.6521739,6484.0434783
State,45,South Carolina,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,36,162992.38889,29114.972222,23613.444444
State,45,South Carolina,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,110,77485.118182,14607.881818,11471.990909
State,45,South Carolina,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,73,64100,11356.767123,8071.3150685
State,45,South Carolina,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,120,142305.73333,32642.758333,29039.625
State,45,South Carolina,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,78,98241.666667,17202.320513,15058.461538
State,45,South Carolina,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,21,52936.142857,13915.47619,7855
State,45,South Carolina,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,101,66385.19802,15153.930693,13169.425743
State,45,South Carolina,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,65,43121.476923,9135.6153846,7112.0153846
State,45,South Carolina,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,208,60842.182692,14131.274038,11804.504808
State,45,South Carolina,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,279,35327.473118,8552.7956989,6687.6272401
State,45,South Carolina,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,59,23503.322034,6662.3898305,4896.9322034
State,45,South Carolina,374,DIGESTIVE MALIGNANCY WITH MCC,132,70095.530303,16432.863636,13613.045455
State,45,South Carolina,375,DIGESTIVE MALIGNANCY WITH CC,133,37958.12782,9652.2706767,7920.6240602
State,45,South Carolina,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,15,37444.8,8056.0666667,6398.4
State,45,South Carolina,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,1165,61768.496996,14151.181974,12164.774249
State,45,South Carolina,378,GASTROINTESTINAL HEMORRHAGE WITH CC,1872,36202.889957,8279.6228632,6451.4764957
State,45,South Carolina,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,197,23820.411168,5667.2639594,4100.0862944
